split,label,dataset,episode,segment_index,start_frame,end_frame,sample_start,sample_end,frame,path,instruction,prompt
train,grab_table,sorting_packages_part_2,92,0,0,262,13,249,233,train/grab_table/sorting_packages_part_2_ep000092_seg00_f000233.jpg,Grab the package on the table with the right arm white.,Grab the package on the table with right arm white.
train,grab_table,sorting_packages_part_2,92,0,0,262,13,249,243,train/grab_table/sorting_packages_part_2_ep000092_seg00_f000243.jpg,Grab the package on the table with the right arm white.,Grab the package on the table with right arm white.
train,grab_table,sorting_packages_part_2,92,0,0,262,13,249,248,train/grab_table/sorting_packages_part_2_ep000092_seg00_f000248.jpg,Grab the package on the table with the right arm white.,Grab the package on the table with right arm white.
train,turn_to_scanner,sorting_packages_part_2,92,1,262,350,266,346,266,train/turn_to_scanner/sorting_packages_part_2_ep000092_seg01_f000266.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,92,1,262,350,266,346,276,train/turn_to_scanner/sorting_packages_part_2_ep000092_seg01_f000276.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,92,1,262,350,266,346,286,train/turn_to_scanner/sorting_packages_part_2_ep000092_seg01_f000286.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,92,1,262,350,266,346,296,train/turn_to_scanner/sorting_packages_part_2_ep000092_seg01_f000296.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,92,1,262,350,266,346,306,train/turn_to_scanner/sorting_packages_part_2_ep000092_seg01_f000306.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,92,1,262,350,266,346,316,train/turn_to_scanner/sorting_packages_part_2_ep000092_seg01_f000316.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,92,1,262,350,266,346,326,train/turn_to_scanner/sorting_packages_part_2_ep000092_seg01_f000326.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,92,1,262,350,266,346,336,train/turn_to_scanner/sorting_packages_part_2_ep000092_seg01_f000336.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,92,1,262,350,266,346,345,train/turn_to_scanner/sorting_packages_part_2_ep000092_seg01_f000345.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,place_on_scanning_table,sorting_packages_part_2,92,2,350,432,375,420,375,train/place_on_scanning_table/sorting_packages_part_2_ep000092_seg02_f000375.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,92,2,350,432,375,420,385,train/place_on_scanning_table/sorting_packages_part_2_ep000092_seg02_f000385.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,92,2,350,432,375,420,395,train/place_on_scanning_table/sorting_packages_part_2_ep000092_seg02_f000395.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,92,2,350,432,375,420,405,train/place_on_scanning_table/sorting_packages_part_2_ep000092_seg02_f000405.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,92,2,350,432,375,420,415,train/place_on_scanning_table/sorting_packages_part_2_ep000092_seg02_f000415.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,92,2,350,432,375,420,419,train/place_on_scanning_table/sorting_packages_part_2_ep000092_seg02_f000419.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,grab_from_scanning_table,sorting_packages_part_2,92,3,432,556,463,525,463,train/grab_from_scanning_table/sorting_packages_part_2_ep000092_seg03_f000463.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,92,3,432,556,463,525,473,train/grab_from_scanning_table/sorting_packages_part_2_ep000092_seg03_f000473.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,92,3,432,556,463,525,483,train/grab_from_scanning_table/sorting_packages_part_2_ep000092_seg03_f000483.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,92,3,432,556,463,525,493,train/grab_from_scanning_table/sorting_packages_part_2_ep000092_seg03_f000493.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,92,3,432,556,463,525,503,train/grab_from_scanning_table/sorting_packages_part_2_ep000092_seg03_f000503.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,92,3,432,556,463,525,513,train/grab_from_scanning_table/sorting_packages_part_2_ep000092_seg03_f000513.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,92,3,432,556,463,525,523,train/grab_from_scanning_table/sorting_packages_part_2_ep000092_seg03_f000523.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,92,3,432,556,463,525,524,train/grab_from_scanning_table/sorting_packages_part_2_ep000092_seg03_f000524.jpg,The right arm grabs the package.,The right arm grabs the package.
train,rotate_to_bin,sorting_packages_part_2,92,4,556,606,558,604,558,train/rotate_to_bin/sorting_packages_part_2_ep000092_seg04_f000558.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_2,92,4,556,606,558,604,568,train/rotate_to_bin/sorting_packages_part_2_ep000092_seg04_f000568.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_2,92,4,556,606,558,604,578,train/rotate_to_bin/sorting_packages_part_2_ep000092_seg04_f000578.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_2,92,4,556,606,558,604,588,train/rotate_to_bin/sorting_packages_part_2_ep000092_seg04_f000588.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_2,92,4,556,606,558,604,598,train/rotate_to_bin/sorting_packages_part_2_ep000092_seg04_f000598.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_2,92,4,556,606,558,604,603,train/rotate_to_bin/sorting_packages_part_2_ep000092_seg04_f000603.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,place_in_blue_bin,sorting_packages_part_2,92,5,606,641,608,639,608,train/place_in_blue_bin/sorting_packages_part_2_ep000092_seg05_f000608.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_2,92,5,606,641,608,639,618,train/place_in_blue_bin/sorting_packages_part_2_ep000092_seg05_f000618.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_2,92,5,606,641,608,639,628,train/place_in_blue_bin/sorting_packages_part_2_ep000092_seg05_f000628.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_2,92,5,606,641,608,639,638,train/place_in_blue_bin/sorting_packages_part_2_ep000092_seg05_f000638.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,return_initial,sorting_packages_part_2,92,6,641,735,646,731,646,train/return_initial/sorting_packages_part_2_ep000092_seg06_f000646.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,92,6,641,735,646,731,656,train/return_initial/sorting_packages_part_2_ep000092_seg06_f000656.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,92,6,641,735,646,731,666,train/return_initial/sorting_packages_part_2_ep000092_seg06_f000666.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,92,6,641,735,646,731,676,train/return_initial/sorting_packages_part_2_ep000092_seg06_f000676.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,92,6,641,735,646,731,686,train/return_initial/sorting_packages_part_2_ep000092_seg06_f000686.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,92,6,641,735,646,731,696,train/return_initial/sorting_packages_part_2_ep000092_seg06_f000696.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,92,6,641,735,646,731,706,train/return_initial/sorting_packages_part_2_ep000092_seg06_f000706.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,92,6,641,735,646,731,716,train/return_initial/sorting_packages_part_2_ep000092_seg06_f000716.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,92,6,641,735,646,731,726,train/return_initial/sorting_packages_part_2_ep000092_seg06_f000726.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,92,6,641,735,646,731,730,train/return_initial/sorting_packages_part_2_ep000092_seg06_f000730.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,13,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000013.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,23,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000023.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,33,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000033.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,43,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000043.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,53,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000053.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,63,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000063.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,73,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000073.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,83,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000083.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,93,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000093.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,103,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000103.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,113,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000113.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,123,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000123.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,133,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000133.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,143,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000143.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,153,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000153.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,163,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000163.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,173,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000173.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,183,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000183.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,193,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000193.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,203,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000203.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,213,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000213.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,223,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000223.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,233,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000233.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,93,0,0,252,13,239,238,train/grab_table/sorting_packages_part_2_ep000093_seg00_f000238.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,turn_to_scanner,sorting_packages_part_2,93,1,252,352,257,347,257,train/turn_to_scanner/sorting_packages_part_2_ep000093_seg01_f000257.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,93,1,252,352,257,347,267,train/turn_to_scanner/sorting_packages_part_2_ep000093_seg01_f000267.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,93,1,252,352,257,347,277,train/turn_to_scanner/sorting_packages_part_2_ep000093_seg01_f000277.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,93,1,252,352,257,347,287,train/turn_to_scanner/sorting_packages_part_2_ep000093_seg01_f000287.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,93,1,252,352,257,347,297,train/turn_to_scanner/sorting_packages_part_2_ep000093_seg01_f000297.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,93,1,252,352,257,347,307,train/turn_to_scanner/sorting_packages_part_2_ep000093_seg01_f000307.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,93,1,252,352,257,347,317,train/turn_to_scanner/sorting_packages_part_2_ep000093_seg01_f000317.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,93,1,252,352,257,347,327,train/turn_to_scanner/sorting_packages_part_2_ep000093_seg01_f000327.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,93,1,252,352,257,347,337,train/turn_to_scanner/sorting_packages_part_2_ep000093_seg01_f000337.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_2,93,1,252,352,257,347,346,train/turn_to_scanner/sorting_packages_part_2_ep000093_seg01_f000346.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,place_on_scanning_table,sorting_packages_part_2,93,2,352,494,395,473,395,train/place_on_scanning_table/sorting_packages_part_2_ep000093_seg02_f000395.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,93,2,352,494,395,473,405,train/place_on_scanning_table/sorting_packages_part_2_ep000093_seg02_f000405.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,93,2,352,494,395,473,415,train/place_on_scanning_table/sorting_packages_part_2_ep000093_seg02_f000415.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,93,2,352,494,395,473,425,train/place_on_scanning_table/sorting_packages_part_2_ep000093_seg02_f000425.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,93,2,352,494,395,473,435,train/place_on_scanning_table/sorting_packages_part_2_ep000093_seg02_f000435.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,93,2,352,494,395,473,445,train/place_on_scanning_table/sorting_packages_part_2_ep000093_seg02_f000445.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,93,2,352,494,395,473,455,train/place_on_scanning_table/sorting_packages_part_2_ep000093_seg02_f000455.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,93,2,352,494,395,473,465,train/place_on_scanning_table/sorting_packages_part_2_ep000093_seg02_f000465.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_2,93,2,352,494,395,473,472,train/place_on_scanning_table/sorting_packages_part_2_ep000093_seg02_f000472.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,grab_from_scanning_table,sorting_packages_part_2,93,3,494,724,552,666,552,train/grab_from_scanning_table/sorting_packages_part_2_ep000093_seg03_f000552.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,93,3,494,724,552,666,562,train/grab_from_scanning_table/sorting_packages_part_2_ep000093_seg03_f000562.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,93,3,494,724,552,666,572,train/grab_from_scanning_table/sorting_packages_part_2_ep000093_seg03_f000572.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,93,3,494,724,552,666,582,train/grab_from_scanning_table/sorting_packages_part_2_ep000093_seg03_f000582.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,93,3,494,724,552,666,592,train/grab_from_scanning_table/sorting_packages_part_2_ep000093_seg03_f000592.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,93,3,494,724,552,666,602,train/grab_from_scanning_table/sorting_packages_part_2_ep000093_seg03_f000602.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,93,3,494,724,552,666,612,train/grab_from_scanning_table/sorting_packages_part_2_ep000093_seg03_f000612.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,93,3,494,724,552,666,622,train/grab_from_scanning_table/sorting_packages_part_2_ep000093_seg03_f000622.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,93,3,494,724,552,666,632,train/grab_from_scanning_table/sorting_packages_part_2_ep000093_seg03_f000632.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,93,3,494,724,552,666,642,train/grab_from_scanning_table/sorting_packages_part_2_ep000093_seg03_f000642.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,93,3,494,724,552,666,652,train/grab_from_scanning_table/sorting_packages_part_2_ep000093_seg03_f000652.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,93,3,494,724,552,666,662,train/grab_from_scanning_table/sorting_packages_part_2_ep000093_seg03_f000662.jpg,The right arm grabs the package.,The right arm grabs the package.
train,grab_from_scanning_table,sorting_packages_part_2,93,3,494,724,552,666,665,train/grab_from_scanning_table/sorting_packages_part_2_ep000093_seg03_f000665.jpg,The right arm grabs the package.,The right arm grabs the package.
train,rotate_to_bin,sorting_packages_part_2,93,4,724,743,724,743,724,train/rotate_to_bin/sorting_packages_part_2_ep000093_seg04_f000724.jpg,Rotate the waist to the right.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_2,93,4,724,743,724,743,734,train/rotate_to_bin/sorting_packages_part_2_ep000093_seg04_f000734.jpg,Rotate the waist to the right.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_2,93,4,724,743,724,743,742,train/rotate_to_bin/sorting_packages_part_2_ep000093_seg04_f000742.jpg,Rotate the waist to the right.,Rotate the waist with the right arm.
train,place_in_blue_bin,sorting_packages_part_2,93,5,743,782,745,780,745,train/place_in_blue_bin/sorting_packages_part_2_ep000093_seg05_f000745.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_2,93,5,743,782,745,780,755,train/place_in_blue_bin/sorting_packages_part_2_ep000093_seg05_f000755.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_2,93,5,743,782,745,780,765,train/place_in_blue_bin/sorting_packages_part_2_ep000093_seg05_f000765.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_2,93,5,743,782,745,780,775,train/place_in_blue_bin/sorting_packages_part_2_ep000093_seg05_f000775.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_2,93,5,743,782,745,780,779,train/place_in_blue_bin/sorting_packages_part_2_ep000093_seg05_f000779.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,return_initial,sorting_packages_part_2,93,6,782,881,787,877,787,train/return_initial/sorting_packages_part_2_ep000093_seg06_f000787.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,93,6,782,881,787,877,797,train/return_initial/sorting_packages_part_2_ep000093_seg06_f000797.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,93,6,782,881,787,877,807,train/return_initial/sorting_packages_part_2_ep000093_seg06_f000807.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,93,6,782,881,787,877,817,train/return_initial/sorting_packages_part_2_ep000093_seg06_f000817.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,93,6,782,881,787,877,827,train/return_initial/sorting_packages_part_2_ep000093_seg06_f000827.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,93,6,782,881,787,877,837,train/return_initial/sorting_packages_part_2_ep000093_seg06_f000837.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,93,6,782,881,787,877,847,train/return_initial/sorting_packages_part_2_ep000093_seg06_f000847.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,93,6,782,881,787,877,857,train/return_initial/sorting_packages_part_2_ep000093_seg06_f000857.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,93,6,782,881,787,877,867,train/return_initial/sorting_packages_part_2_ep000093_seg06_f000867.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_2,93,6,782,881,787,877,876,train/return_initial/sorting_packages_part_2_ep000093_seg06_f000876.jpg,Both arms coordinate and the waist returns to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,grab_table,sorting_packages_part_2,94,0,0,180,9,171,9,train/grab_table/sorting_packages_part_2_ep000094_seg00_f000009.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,94,0,0,180,9,171,19,train/grab_table/sorting_packages_part_2_ep000094_seg00_f000019.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,94,0,0,180,9,171,29,train/grab_table/sorting_packages_part_2_ep000094_seg00_f000029.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,94,0,0,180,9,171,39,train/grab_table/sorting_packages_part_2_ep000094_seg00_f000039.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,94,0,0,180,9,171,49,train/grab_table/sorting_packages_part_2_ep000094_seg00_f000049.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,94,0,0,180,9,171,59,train/grab_table/sorting_packages_part_2_ep000094_seg00_f000059.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,94,0,0,180,9,171,69,train/grab_table/sorting_packages_part_2_ep000094_seg00_f000069.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,94,0,0,180,9,171,79,train/grab_table/sorting_packages_part_2_ep000094_seg00_f000079.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,94,0,0,180,9,171,89,train/grab_table/sorting_packages_part_2_ep000094_seg00_f000089.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,94,0,0,180,9,171,99,train/grab_table/sorting_packages_part_2_ep000094_seg00_f000099.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,94,0,0,180,9,171,109,train/grab_table/sorting_packages_part_2_ep000094_seg00_f000109.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
train,grab_table,sorting_packages_part_2,94,0,0,180,9,171,119,train/grab_table/sorting_packages_part_2_ep000094_seg00_f000119.jpg,Grab the package on the table with the right arm black.,Grab the package on the table with right arm black.
